Агрегат: Свободные данные
Дата и время: 06.06.2018 14:05:12
Режим измерений: Основной
Тип замера: Форма сигнала
Тип диапазона: Временной
Выборка: 128K
Единицы: м/с?
Представление величин: ПИК
ФВЧ (Гц): 500.000000
ФНЧ (Гц): 10240.000000
Период (мс): 5000.000000

мсек	Канал А, м/с?
514.148820	-0.061148
514.186967	-0.052394
514.225115	-0.035223
514.263262	-0.036988
514.301409	-0.043503
514.339556	-0.048593
514.377704	-0.035223
514.415851	-0.025790
514.453998	-0.035766
514.492145	-0.048186
514.530293	-0.041738
514.568440	-0.030676
514.606587	-0.035427
514.644735	-0.047982
514.682882	-0.059045
514.721029	-0.063524
514.759176	-0.068953
514.797324	-0.106687
514.835471	-0.170211
514.873618	-0.231292
514.911765	-0.275134
514.949913	-0.316805
514.988060	-0.419352
515.026207	-0.501132
515.064354	-0.451725
515.102502	-0.416977
515.140649	-0.523461
515.178796	-0.459733
515.216943	-0.302281
515.255091	-0.304996
515.293238	-0.249820
515.331385	-0.182970
515.369533	-0.126912
515.407680	-0.057552
515.445827	-0.045810
515.483974	0.005701
515.522122	0.048254
515.560269	0.084766
515.598416	0.141300
515.636563	0.256878
515.674711	0.551626
515.712858	0.529501
515.751005	0.207742
515.789152	0.478736
515.827300	0.613724
515.865447	0.234074
515.903594	0.286875
515.941741	0.450232
515.979889	0.412158
516.018036	0.311783
516.056183	0.211746
516.094331	0.210117
516.132478	0.178966
516.170625	0.178559
516.208772	0.097050
516.246920	-0.021446
516.285067	0.062506
516.323214	0.091417
516.361361	0.006380
516.399509	-0.061759
516.437656	-0.033051
516.475803	0.095693
516.513950	0.092300
516.552098	-0.012013
516.590245	-0.018460
516.628392	0.022939
516.666540	0.002783
516.704687	-0.066171
516.742834	-0.071736
516.780981	-0.011877
516.819129	0.005904
516.857276	-0.042553
516.895423	-0.105262
516.933570	-0.113406
516.971718	-0.093928
517.009865	-0.118089
517.048012	-0.155891
517.086159	-0.136888
517.124307	-0.058705
517.162454	0.065153
517.200601	0.171501
517.238748	0.148901
517.276896	0.127591
517.315043	0.195662
517.353190	0.199326
517.391338	0.141978
517.429485	0.096168
517.467632	0.077640
517.505779	0.051986
517.543927	-0.016492
517.582074	-0.075061
517.620221	-0.135531
517.658368	-0.206385
517.696516	-0.241472
517.734663	-0.254163
517.772810	-0.224369
517.810957	-0.203602
517.849105	-0.195186
517.887252	-0.149240
517.925399	-0.122568
517.963546	-0.114696
518.001694	-0.111370
518.039841	-0.090535
518.077988	-0.018324
518.116136	0.059112
518.154283	0.103973
518.192430	0.123654
518.230577	0.179713
518.268725	0.224166
518.306872	0.193083
518.345019	0.166546
518.383166	0.175844
518.421314	0.175641
518.459461	0.150326
518.497608	0.105194
518.535755	0.057959
518.573903	0.039702
518.612050	0.042485
518.650197	0.033662
518.688344	0.009909
518.726492	-0.010112
518.764639	0.039363
518.802786	0.104923
518.840934	0.107570
518.879081	0.160913
518.917228	0.261696
518.955375	0.264140
518.993523	0.216157
519.031670	0.193083
519.069817	0.175505
519.107964	0.157588
519.146112	0.121483
519.184259	0.082798
519.222406	0.054905
519.260553	0.024975
519.298701	0.003393
519.336848	-0.015949
519.374995	-0.041331
519.413142	-0.061556
519.451290	-0.076962
519.489437	-0.087685
519.527584	-0.096643
519.565732	-0.112796
519.603879	-0.119514
519.642026	-0.111438
519.680173	-0.106484
519.718321	-0.116325
519.756468	-0.129491
519.794615	-0.128676
519.832762	-0.120600
519.870910	-0.128676
519.909057	-0.151208
519.947204	-0.170958
519.985351	-0.172994
520.023499	-0.177405
520.061646	-0.222876
520.099793	-0.300449
520.137941	-0.352503
520.176088	-0.372999
520.214235	-0.437066
520.252382	-0.517285
520.290530	-0.504933
520.328677	-0.426207
520.366824	-0.396345
520.404971	-0.373542
520.443119	-0.311375
520.481266	-0.258507
520.519413	-0.207403
520.557560	-0.168582
520.595708	-0.134106
520.633855	-0.085445
520.672002	-0.043299
520.710149	-0.008076
520.748297	0.021310
520.786444	0.046014
520.824591	0.076419
520.862739	0.101801
520.900886	0.124537
520.939033	0.138992
520.977180	0.145440
521.015328	0.157724
521.053475	0.171704
521.091622	0.183853
521.129769	0.181681
521.167917	0.175098
521.206064	0.182427
521.244211	0.191725
521.282358	0.189553
521.320506	0.178423
521.358653	0.172655
521.396800	0.178288
521.434947	0.181749
521.473095	0.171636
521.511242	0.155077
521.549389	0.147951
521.587537	0.152702
521.625684	0.147272
521.663831	0.130577
521.701978	0.111574
521.740126	0.107502
521.778273	0.110692
521.816420	0.100783
521.854567	0.084020
521.892715	0.074179
521.930862	0.080287
521.969009	0.077097
522.007156	0.056466
522.045304	0.041195
522.083451	0.041195
522.121598	0.045539
522.159745	0.039092
522.197893	0.021514
522.236040	0.013845
522.274187	0.018460
522.312335	0.016356
522.350482	0.004344
522.388629	-0.007194
522.426776	-0.007058
522.464924	0.000136
522.503071	0.002783
522.541218	-0.010112
522.579365	-0.020835
522.617513	-0.018731
522.655660	-0.010995
522.693807	-0.014524
522.731954	-0.028979
522.770102	-0.030608
522.808249	-0.022057
522.846396	-0.018664
522.884543	-0.025993
522.922691	-0.034477
522.960838	-0.030676
522.998985	-0.016560
523.037133	-0.019614
523.075280	-0.031219
523.113427	-0.032644
523.151574	-0.021242
523.189722	-0.015881
523.227869	-0.024975
523.266016	-0.030065
523.304163	-0.026604
523.342311	-0.017103
523.380458	-0.012420
523.418605	-0.020021
523.456752	-0.025925
523.494900	-0.017306
523.533047	-0.010927
523.571194	-0.013031
523.609342	-0.021039
523.647489	-0.022803
523.685636	-0.007465
523.723783	-0.003190
523.761931	-0.013709
523.800078	-0.017646
523.838225	-0.010927
523.876372	-0.004479
523.914520	-0.003801
523.952667	-0.012216
523.990814	-0.014116
524.028961	-0.007601
524.067109	-0.002850
524.105256	-0.004751
524.143403	-0.011334
524.181550	-0.010927
524.219698	-0.003868
524.257845	-0.000543
524.295992	-0.006787
524.334140	-0.011130
524.372287	-0.006583
524.410434	0.000543
524.448581	-0.001765
524.486729	-0.010248
524.524876	-0.008483
524.563023	-0.000339
524.601170	0.001629
524.639318	-0.002986
524.677465	-0.009501
524.715612	-0.009773
524.753759	0.000882
524.791907	-0.000475
524.830054	-0.005022
524.868201	-0.008891
524.906348	-0.005633
524.944496	0.000204
524.982643	-0.005090
525.020790	-0.008144
525.058938	-0.004615
525.097085	-0.000204
525.135232	0.000068
525.173379	-0.005904
525.211527	-0.010384
525.249674	-0.004886
525.287821	-0.002240
525.325968	-0.003054
525.364116	-0.010384
525.402263	-0.010316
525.440410	-0.001086
525.478557	0.000000
525.516705	-0.004140
525.554852	-0.014659
525.592999	-0.013234
525.631146	-0.002240
525.669294	-0.002240
525.707441	-0.008280
525.745588	-0.008144
525.783736	-0.006040
525.821883	0.000475
525.860030	-0.003054
525.898177	-0.010995
525.936325	-0.008619
525.974472	-0.003258
526.012619	0.001222
526.050766	-0.004819
526.088914	-0.010180
526.127061	-0.005972
526.165208	0.000271
526.203355	-0.002443
526.241503	-0.006787
526.279650	-0.004886
526.317797	0.000679
526.355944	0.001222
526.394092	-0.008551
526.432239	-0.012216
526.470386	-0.006990
526.508534	-0.002240
526.546681	-0.001629
526.584828	-0.005904
526.622975	-0.011130
526.661123	-0.004819
526.699270	-0.000747
526.737417	-0.005090
526.775564	-0.010044
526.813712	-0.009094
526.851859	-0.004615
526.890006	-0.004547
526.928153	-0.006583
526.966301	-0.007601
527.004448	-0.003393
527.042595	-0.002240
527.080742	-0.003665
527.118890	-0.008687
527.157037	-0.009434
527.195184	-0.003258
527.233332	-0.002240
527.271479	-0.006583
527.309626	-0.008416
527.347773	-0.005429
527.385921	-0.002647
527.424068	-0.002240
527.462215	-0.006922
527.500362	-0.006990
527.538510	-0.005701
527.576657	-0.006176
527.614804	-0.006583
527.652951	-0.009501
527.691099	-0.009569
527.729246	-0.001493
527.767393	-0.002240
527.805541	-0.009705
527.843688	-0.009773
527.881835	-0.007465
527.919982	-0.001018
527.958130	-0.002850
527.996277	-0.011266
528.034424	-0.009909
528.072571	-0.004411
528.110719	-0.003529
528.148866	-0.005837
528.187013	-0.008958
528.225160	-0.007737
528.263308	-0.006651
528.301455	-0.007330
528.339602	-0.007465
528.377749	-0.008687
528.415897	-0.005158
528.454044	-0.004072
528.492191	-0.007533
528.530339	-0.010180
528.568486	-0.010180
528.606633	-0.006787
528.644780	-0.003258
528.682928	-0.005904
528.721075	-0.009434
528.759222	-0.009909
528.797369	-0.009705
528.835517	-0.005837
528.873664	-0.010995
528.911811	-0.010927
528.949958	-0.001425
528.988106	-0.002647
529.026253	-0.008619
529.064400	-0.008280
529.102547	-0.006583
529.140695	-0.005090
529.178842	-0.005701
529.216989	-0.007330
529.255137	-0.008416
529.293284	-0.006787
529.331431	-0.005022
529.369578	-0.008823
529.407726	-0.009501
529.445873	-0.009705
529.484020	-0.008416
529.522167	-0.004547
529.560315	-0.009162
529.598462	-0.011877
529.636609	-0.008958
529.674756	-0.006583
529.712904	-0.006583
529.751051	-0.008416
529.789198	-0.008891
529.827345	-0.005294
529.865493	-0.003190
529.903640	-0.006583
529.941787	-0.011062
529.979935	-0.008551
530.018082	-0.004344
530.056229	-0.002715
530.094376	-0.005633
530.132524	-0.009501
530.170671	-0.006583
530.208818	-0.003801
530.246965	-0.005294
530.285113	-0.008958
530.323260	-0.010927
530.361407	-0.007194
530.399554	-0.004751
530.437702	-0.006583
530.475849	-0.008144
530.513996	-0.007601
530.552143	-0.006651
530.590291	-0.006787
530.628438	-0.008416
530.666585	-0.009434
530.704733	-0.007940
530.742880	-0.004072
530.781027	-0.005158
530.819174	-0.006922
530.857322	-0.007805
530.895469	-0.006583
530.933616	-0.003665
530.971763	-0.007465
531.009911	-0.009841
531.048058	-0.006583
531.086205	-0.004344
531.124352	-0.005158
531.162500	-0.008891
531.200647	-0.010112
531.238794	-0.006583
531.276942	-0.002986
531.315089	-0.004344
531.353236	-0.008551
531.391383	-0.006990
531.429531	-0.005294
531.467678	-0.007873
531.505825	-0.011402
531.543972	-0.011130
531.582120	-0.005701
531.620267	-0.002647
531.658414	-0.006583
531.696561	-0.012759
531.734709	-0.008008
531.772856	-0.000814
531.811003	-0.003936
531.849150	-0.008076
531.887298	-0.008144
531.925445	-0.005769
531.963592	-0.000950
532.001740	-0.004004
532.039887	-0.009298
532.078034	-0.007601
532.116181	-0.005362
532.154329	-0.002375
532.192476	-0.003868
532.230623	-0.010927
532.268770	-0.008144
532.306918	-0.002375
532.345065	-0.004615
532.383212	-0.007330
532.421359	-0.012216
532.459507	-0.010248
532.497654	-0.005429
532.535801	-0.006651
532.573948	-0.005904
532.612096	-0.009705
532.650243	-0.007058
532.688390	-0.004479
532.726538	-0.010927
532.764685	-0.010927
532.802832	-0.006922
532.840979	-0.004411
532.879127	-0.002647
532.917274	-0.006583
532.955421	-0.006787
532.993568	-0.003258
533.031716	-0.002307
533.069863	-0.004276
533.108010	-0.008416
533.146157	-0.008076
533.184305	-0.005158
533.222452	-0.005294
533.260599	-0.008891
533.298746	-0.007940
533.336894	-0.005022
533.375041	-0.001765
533.413188	-0.001357
533.451336	-0.006583
533.489483	-0.008144
533.527630	-0.005226
533.565777	-0.004819
533.603925	-0.006583
533.642072	-0.008212
533.680219	-0.006583
533.718366	-0.003733
533.756514	-0.009637
533.794661	-0.008687
533.832808	-0.004886
533.870955	-0.004886
533.909103	-0.003597
533.947250	-0.006583
533.985397	-0.008687
534.023544	-0.007873
534.061692	-0.005972
534.099839	-0.005565
534.137986	-0.005294
534.176134	-0.007805
534.214281	-0.006990
534.252428	-0.005022
534.290575	-0.004615
534.328723	-0.008687
534.366870	-0.010995
534.405017	-0.007058
534.443164	-0.005633
534.481312	-0.005362
534.519459	-0.005429
534.557606	-0.004886
534.595753	-0.005362
534.633901	-0.005158
534.672048	-0.008144
534.710195	-0.007873
534.748343	-0.003461
534.786490	-0.003122
534.824637	-0.005837
534.862784	-0.005226
534.900932	-0.004344
534.939079	-0.006583
534.977226	-0.004547
535.015373	-0.005972
535.053521	-0.007873
535.091668	-0.004208
535.129815	-0.003801
535.167962	-0.010927
535.206110	-0.008280
535.244257	-0.006583
535.282404	-0.008008
535.320551	-0.006583
535.358699	-0.007194
535.396846	-0.006719
535.434993	-0.005701
535.473141	-0.006583
535.511288	-0.006583
535.549435	-0.004954
535.587582	-0.007058
535.625730	-0.005769
535.663877	-0.003258
535.702024	-0.007533
535.740171	-0.007601
535.778319	-0.004886
535.816466	-0.005972
535.854613	-0.005362
535.892760	-0.005904
535.930908	-0.009773
535.969055	-0.005429
536.007202	-0.003529
536.045349	-0.002240
536.083497	-0.006583
536.121644	-0.010927
536.159791	-0.005837
536.197939	-0.003529
536.236086	-0.003258
536.274233	-0.004683
536.312380	-0.007465
536.350528	-0.006583
536.388675	-0.005022
536.426822	-0.009366
536.464969	-0.008416
536.503117	-0.003529
536.541264	-0.000271
536.579411	-0.004072
536.617558	-0.006719
536.655706	-0.004547
536.693853	-0.006583
536.732000	-0.005158
536.770147	-0.004208
536.808295	-0.005972
536.846442	-0.005972
536.884589	-0.002240
536.922737	-0.005362
536.960884	-0.006583
536.999031	-0.006583
537.037178	-0.006787
537.075326	-0.003801
537.113473	-0.005972
537.151620	-0.007805
537.189767	-0.005497
537.227915	-0.003054
537.266062	-0.002579
537.304209	-0.003936
537.342356	-0.006583
537.380504	-0.004886
537.418651	-0.005972
537.456798	-0.004886
537.494945	-0.005429
537.533093	-0.006990
537.571240	-0.003733
537.609387	-0.002715
537.647535	-0.004819
537.685682	-0.008076
537.723829	-0.006583
537.761976	-0.003190
537.800124	-0.003258
537.838271	-0.006922
537.876418	-0.004819
537.914565	-0.003733
537.952713	-0.004140
537.990860	-0.004344
538.029007	-0.007465
538.067154	-0.005429
538.105302	-0.004004
538.143449	-0.004547
538.181596	-0.005633
538.219743	-0.005972
538.257891	-0.004479
538.296038	-0.001086
538.334185	-0.006583
538.372333	-0.006583
538.410480	-0.003190
538.448627	-0.006583
538.486774	-0.004344
538.524922	-0.004208
538.563069	-0.007194
538.601216	-0.003393
538.639363	-0.001493
538.677511	-0.005565
538.715658	-0.005633
538.753805	-0.004886
538.791952	-0.001561
538.830100	-0.000882
538.868247	-0.003597
538.906394	-0.006583
538.944542	-0.006583
538.982689	-0.002240
539.020836	-0.004615
539.058983	-0.005837
539.097131	-0.004479
539.135278	-0.004276
539.173425	-0.005497
539.211572	-0.003122
539.249720	-0.005769
539.287867	-0.005904
539.326014	-0.002240
539.364161	-0.004208
539.402309	-0.005362
539.440456	-0.004072
539.478603	-0.005294
539.516750	-0.006651
539.554898	-0.005362
539.593045	-0.006583
539.631192	-0.004140
539.669340	-0.001697
539.707487	-0.000475
539.745634	-0.004208
539.783781	-0.006583
539.821929	-0.002240
539.860076	-0.002240
539.898223	-0.003529
539.936370	-0.004615
539.974518	-0.004683
540.012665	-0.005294
540.050812	-0.004344
540.088959	-0.005565
540.127107	-0.005633
540.165254	-0.004819
540.203401	-0.000814
540.241548	0.000000
540.279696	-0.002918
540.317843	-0.003665
540.355990	-0.004615
540.394138	-0.002443
540.432285	-0.002511
540.470432	-0.003258
540.508579	-0.003393
540.546727	-0.002647
540.584874	-0.002240
540.623021	-0.000950
540.661168	-0.000950
540.699316	-0.004276
540.737463	-0.004547
540.775610	-0.000339
540.813757	-0.000611
540.851905	-0.005158
540.890052	-0.004479
540.928199	-0.002579
540.966346	-0.001493
541.004494	-0.003936
541.042641	-0.004208
541.080788	-0.003529
541.118936	-0.003258
541.157083	-0.006583
541.195230	-0.008687
541.233377	-0.003054
541.271525	-0.000814
541.309672	-0.003190
541.347819	-0.002240
541.385966	-0.003258
541.424114	-0.005429
541.462261	-0.002240
541.500408	-0.004886
541.538555	-0.004344
541.576703	-0.002850
541.614850	-0.005633
541.652997	-0.003529
541.691144	-0.002986
541.729292	-0.003936
541.767439	-0.004072
541.805586	-0.002715
541.843734	-0.003190
541.881881	-0.004547
541.920028	-0.003868
541.958175	-0.002240
541.996323	-0.000950
542.034470	-0.002240
542.072617	-0.004547
542.110764	-0.001832
542.148912	0.000000
542.187059	-0.003258
542.225206	-0.002647
542.263353	-0.002240
542.301501	-0.003325
542.339648	-0.004615
542.377795	-0.003325
542.415943	-0.005429
542.454090	-0.007533
542.492237	-0.004886
542.530384	-0.004344
542.568532	-0.005090
542.606679	-0.004886
542.644826	-0.003665
542.682973	-0.000950
542.721121	-0.002240
542.759268	-0.002240
542.797415	-0.001086
542.835562	-0.003936
542.873710	-0.000204
542.911857	-0.000747
542.950004	-0.005633
542.988151	-0.005837
543.026299	-0.004072
543.064446	-0.000814
543.102593	0.000000
543.140741	-0.001493
543.178888	-0.002375
543.217035	-0.002375
543.255182	-0.002647
543.293330	-0.001357
543.331477	-0.002240
543.369624	-0.001357
543.407771	0.000543
543.445919	-0.003054
543.484066	-0.005701
543.522213	-0.004547
543.560360	-0.003936
543.598508	-0.001765
543.636655	-0.002715
543.674802	-0.004886
543.712949	-0.003529
543.751097	-0.001086
543.789244	-0.000271
543.827391	-0.003801
543.865539	-0.003936
543.903686	-0.002307
543.941833	-0.005158
543.979980	-0.003258
544.018128	-0.002240
544.056275	-0.003801
544.094422	-0.002240
544.132569	-0.002443
544.170717	-0.005158
544.208864	-0.003258
544.247011	-0.004208
544.285158	-0.002715
544.323306	-0.002240
544.361453	-0.003258
544.399600	-0.001086
544.437747	-0.001697
544.475895	-0.002240
544.514042	-0.000407
544.552189	-0.003393
544.590337	-0.004208
544.628484	-0.003529
544.666631	-0.003190
544.704778	-0.002443
544.742926	-0.002850
544.781073	-0.001086
544.819220	-0.000339
544.857367	-0.003529
544.895515	-0.004886
544.933662	-0.002240
544.971809	-0.001561
545.009956	-0.003258
545.048104	-0.002850
545.086251	-0.002240
545.124398	-0.003665
545.162545	-0.005565
545.200693	-0.003733
545.238840	-0.002240
545.276987	-0.002240
545.315135	-0.002240
545.353282	-0.001561
545.391429	-0.004819
545.429576	-0.005429
545.467724	-0.002240
545.505871	-0.001561
545.544018	-0.002986
545.582165	-0.001629
545.620313	-0.001493
545.658460	-0.002307
545.696607	-0.002647
545.734754	-0.001086
545.772902	-0.002240
545.811049	-0.006108
545.849196	-0.002240
545.887344	-0.002647
545.925491	-0.003665
545.963638	-0.001357
546.001785	-0.003597
546.039933	-0.006583
546.078080	-0.006583
546.116227	-0.002240
546.154374	0.000068
546.192522	-0.002240
546.230669	-0.002240
546.268816	-0.001086
546.306963	-0.004004
546.345111	-0.003393
546.383258	-0.003529
546.421405	-0.002307
546.459552	-0.000407
546.497700	-0.001018
546.535847	-0.000882
546.573994	-0.002443
546.612142	-0.003461
546.650289	-0.002240
546.688436	-0.000543
546.726583	-0.001086
546.764731	-0.002647
546.802878	-0.004886
546.841025	-0.002579
546.879172	-0.000814
546.917320	0.000000
546.955467	0.001629
546.993614	-0.002240
547.031761	-0.003190
547.069909	-0.001357
547.108056	-0.000747
547.146203	-0.002443
547.184350	-0.004344
547.222498	-0.004344
547.260645	-0.002240
547.298792	-0.003597
547.336940	-0.003801
547.375087	-0.002647
547.413234	-0.004615
547.451381	-0.003258
547.489529	-0.003733
547.527676	-0.005633
547.565823	-0.004479
547.603970	-0.001425
547.642118	-0.001765
547.680265	-0.002647
547.718412	-0.002986
547.756559	-0.002240
547.794707	-0.005701
547.832854	-0.006583
547.871001	-0.001086
547.909148	-0.002443
547.947296	-0.004819
547.985443	-0.002986
548.023590	-0.002986
548.061738	-0.003868
548.099885	-0.004072
548.138032	-0.006855
548.176179	-0.003190
548.214327	-0.002307
548.252474	-0.003529
548.290621	-0.002986
548.328768	-0.001765
548.366916	-0.000950
548.405063	-0.002850
548.443210	-0.000882
548.481357	0.000611
548.519505	-0.000747
548.557652	-0.004208
548.595799	-0.000747
548.633946	-0.000339
548.672094	-0.003190
548.710241	-0.004140
548.748388	-0.004344
548.786536	-0.000339
548.824683	-0.000747
548.862830	-0.003190
548.900977	-0.003665
548.939125	-0.004615
548.977272	-0.003665
549.015419	-0.000068
549.053566	-0.001629
549.091714	-0.003733
549.129861	-0.004276
549.168008	-0.003936
549.206155	-0.005090
549.244303	-0.003325
549.282450	0.000068
549.320597	-0.002986
549.358744	-0.002647
549.396892	-0.004344
549.435039	-0.007058
549.473186	-0.006583
549.511334	-0.002443
549.549481	-0.005022
549.587628	-0.003258
549.625775	-0.003190
549.663923	-0.005362
549.702070	-0.001086
549.740217	-0.002647
549.778364	-0.003665
549.816512	-0.002240
549.854659	-0.004072
549.892806	-0.005226
549.930953	-0.002850
549.969101	-0.003190
550.007248	-0.003054
550.045395	-0.003258
550.083543	-0.002850
550.121690	-0.004208
550.159837	-0.003936
550.197984	-0.001086
550.236132	-0.004683
550.274279	-0.001493
550.312426	0.000136
550.350573	-0.002715
550.388721	-0.003733
550.426868	-0.000950
550.465015	-0.002240
550.503162	-0.003529
550.541310	-0.005429
550.579457	-0.004411
550.617604	-0.001086
550.655751	-0.004140
550.693899	-0.004751
550.732046	-0.004344
550.770193	-0.006583
550.808341	-0.003665
550.846488	0.000136
550.884635	0.000068
550.922782	-0.000407
550.960930	-0.006583
550.999077	-0.005565
551.037224	-0.003190
551.075371	-0.002443
551.113519	-0.000271
551.151666	-0.005837
551.189813	-0.002715
551.227960	-0.002240
551.266108	-0.005904
551.304255	-0.002850
551.342402	-0.000679
551.380549	-0.000814
551.418697	0.000407
551.456844	-0.002647
551.494991	-0.001765
551.533139	-0.004004
551.571286	-0.008076
551.609433	-0.004819
551.647580	-0.004208
551.685728	-0.001086
551.723875	-0.003258
551.762022	-0.005429
551.800169	-0.005837
551.838317	-0.003665
551.876464	-0.002443
551.914611	-0.008144
551.952758	-0.005769
551.990906	-0.002579
552.029053	-0.003801
552.067200	-0.001561
552.105347	-0.002715
552.143495	-0.004751
552.181642	-0.000204
552.219789	-0.005294
552.257937	-0.004819
552.296084	-0.002240
552.334231	-0.003258
552.372378	-0.002375
552.410526	-0.004886
552.448673	-0.002850
552.486820	-0.003258
552.524967	-0.003733
552.563115	-0.005429
552.601262	-0.008008
552.639409	-0.006855
552.677556	-0.005158
552.715704	-0.002850
552.753851	-0.000679
552.791998	-0.003936
552.830145	-0.002240
552.868293	-0.002375
552.906440	-0.005158
552.944587	-0.003258
552.982735	-0.006583
553.020882	-0.005429
553.059029	-0.003393
553.097176	-0.002240
553.135324	-0.003733
553.173471	-0.005226
553.211618	-0.003665
553.249765	-0.003733
553.287913	-0.002850
553.326060	-0.002647
553.364207	-0.003258
553.402354	-0.002240
553.440502	-0.002850
553.478649	-0.003801
553.516796	-0.003733
553.554944	-0.003733
553.593091	0.000000
553.631238	-0.002307
553.669385	-0.003190
553.707533	-0.002511
553.745680	-0.003258
553.783827	-0.003801
553.821974	-0.004547
553.860122	-0.003258
553.898269	-0.004208
553.936416	-0.003258
553.974563	-0.001086
554.012711	-0.003936
554.050858	-0.005294
554.089005	-0.001629
554.127152	-0.005294
554.165300	-0.006583
554.203447	-0.000271
554.241594	-0.003258
554.279742	-0.004344
554.317889	-0.001697
554.356036	-0.003122
554.394183	-0.004819
554.432331	-0.003122
554.470478	-0.003801
554.508625	-0.005294
554.546772	-0.007601
554.584920	-0.007058
554.623067	-0.004751
554.661214	-0.004072
554.699361	-0.006108
554.737509	-0.005090
554.775656	-0.004344
554.813803	-0.006583
554.851950	-0.003733
554.890098	-0.003461
554.928245	-0.004886
554.966392	-0.005158
555.004540	-0.004886
555.042687	-0.002240
555.080834	-0.003665
555.118981	-0.006583
555.157129	-0.003733
555.195276	-0.002850
555.233423	-0.001493
555.271570	-0.001222
555.309718	-0.005429
555.347865	-0.004004
555.386012	-0.006583
555.424159	-0.007330
555.462307	-0.006651
555.500454	-0.007194
555.538601	-0.005158
555.576748	-0.004547
555.614896	-0.002850
555.653043	-0.002375
555.691190	-0.005090
555.729338	-0.006583
555.767485	-0.007330
555.805632	-0.006583
555.843779	-0.004344
555.881927	-0.005158
555.920074	-0.003936
555.958221	-0.003733
555.996368	-0.004886
556.034516	-0.003868
556.072663	-0.005022
556.110810	-0.006583
556.148957	-0.003393
556.187105	-0.001086
556.225252	-0.002240
556.263399	-0.003529
556.301546	-0.003597
556.339694	-0.003122
556.377841	-0.008008
556.415988	-0.006583
556.454136	-0.001086
556.492283	-0.003733
556.530430	-0.004072
556.568577	-0.002240
556.606725	-0.005226
556.644872	-0.006651
556.683019	-0.003665
556.721166	-0.002783
556.759314	-0.004140
556.797461	-0.006583
556.835608	-0.004276
556.873755	-0.004751
556.911903	-0.006583
556.950050	-0.005972
556.988197	-0.006583
557.026345	-0.005158
557.064492	-0.003801
557.102639	-0.006583
557.140786	-0.006583
557.178934	-0.004072
557.217081	-0.006583
557.255228	-0.005429
557.293375	-0.001697
557.331523	-0.002240
557.369670	-0.004751
557.407817	-0.006651
557.445964	-0.006651
557.484112	-0.003868
557.522259	-0.005972
557.560406	-0.007262
557.598553	-0.005429
557.636701	-0.005565
557.674848	-0.003258
557.712995	-0.003461
557.751143	-0.004751
557.789290	-0.004479
557.827437	-0.004208
557.865584	-0.002240
557.903732	-0.002307
557.941879	-0.005972
557.980026	-0.005226
558.018173	-0.006583
558.056321	-0.006583
558.094468	-0.003733
558.132615	-0.005090
558.170762	-0.006108
558.208910	-0.003258
558.247057	-0.004072
558.285204	-0.009230
558.323351	-0.005972
558.361499	-0.002986
558.399646	-0.005429
558.437793	-0.005429
558.475941	-0.004072
558.514088	-0.004751
558.552235	-0.005769
558.590382	-0.005701
558.628530	-0.005837
558.666677	-0.005429
558.704824	-0.005633
558.742971	-0.005294
558.781119	-0.005362
558.819266	-0.005226
558.857413	-0.004886
558.895560	-0.003801
558.933708	-0.006583
558.971855	-0.004615
559.010002	-0.004615
559.048149	-0.005904
559.086297	-0.002375
559.124444	-0.004140
559.162591	-0.006583
559.200739	-0.004751
559.238886	-0.005429
559.277033	-0.005701
559.315180	-0.004683
559.353328	-0.004751
559.391475	-0.002579
559.429622	-0.004208
559.467769	-0.004615
559.505917	-0.002375
559.544064	-0.004344
559.582211	-0.006719
559.620358	-0.007126
559.658506	-0.003665
559.696653	-0.004886
559.734800	-0.006583
559.772947	-0.006583
559.811095	-0.004004
559.849242	-0.004751
559.887389	-0.005565
559.925537	-0.004615
559.963684	-0.005429
560.001831	-0.002715
560.039978	-0.002715
560.078126	-0.004547
560.116273	-0.004208
560.154420	-0.005904
560.192567	-0.007262
560.230715	-0.005429
560.268862	-0.005429
560.307009	-0.003733
560.345156	-0.003733
560.383304	-0.008619
560.421451	-0.008958
560.459598	-0.005022
560.497745	-0.004004
560.535893	-0.005158
560.574040	-0.004683
560.612187	-0.003258
560.650335	-0.001765
560.688482	-0.004615
560.726629	-0.004072
560.764776	-0.007465
560.802924	-0.008619
560.841071	-0.004615
560.879218	-0.004140
560.917365	-0.004344
560.955513	-0.006583
560.993660	-0.006583
561.031807	-0.003529
561.069954	-0.003258
561.108102	-0.004615
561.146249	-0.004004
561.184396	-0.005158
561.222544	-0.005972
561.260691	-0.005904
561.298838	-0.003461
561.336985	-0.003733
561.375133	-0.006583
561.413280	-0.005429
561.451427	-0.004344
561.489574	-0.001629
561.527722	-0.005362
561.565869	-0.005701
561.604016	-0.005429
561.642163	-0.006583
561.680311	-0.005022
561.718458	-0.005429
561.756605	-0.006990
561.794752	-0.006583
561.832900	-0.005565
561.871047	-0.007601
561.909194	-0.006583
561.947342	-0.004479
561.985489	-0.005497
562.023636	-0.006583
562.061783	-0.004751
562.099931	-0.004344
562.138078	-0.002240
562.176225	-0.004683
562.214372	-0.006176
562.252520	-0.003801
562.290667	-0.004276
562.328814	-0.003258
562.366961	-0.003258
562.405109	-0.003393
562.443256	-0.003190
562.481403	-0.002918
562.519550	-0.004004
562.557698	-0.002715
