Агрегат: Свободные данные
Дата и время: 06.06.2018 14:04:57
Режим измерений: Основной
Тип замера: Форма сигнала
Тип диапазона: Временной
Выборка: 128K
Единицы: м/с?
Представление величин: ПИК
ФВЧ (Гц): 500.000000
ФНЧ (Гц): 10240.000000
Период (мс): 5000.000000

мсек	Канал А, м/с?
975.730711	-0.005022
975.768858	-0.003733
975.807005	-0.003597
975.845153	-0.004344
975.883300	-0.002240
975.921447	-0.002647
975.959594	-0.005429
975.997742	-0.005429
976.035889	-0.004819
976.074036	-0.002307
976.112183	-0.001561
976.150331	-0.002579
976.188478	-0.004819
976.226625	-0.004208
976.264773	-0.005362
976.302920	-0.003461
976.341067	-0.003190
976.379214	-0.002240
976.417362	-0.002240
976.455509	-0.004479
976.493656	-0.002240
976.531803	-0.000747
976.569951	-0.001765
976.608098	-0.003868
976.646245	-0.004004
976.684392	-0.002986
976.722540	-0.002715
976.760687	-0.004954
976.798834	-0.001561
976.836981	-0.000882
976.875129	-0.001832
976.913276	-0.004072
976.951423	-0.005362
976.989571	-0.002986
977.027718	-0.004276
977.065865	-0.002850
977.104012	-0.003529
977.142160	-0.004140
977.180307	-0.000814
977.218454	-0.002579
977.256601	-0.005972
977.294749	-0.005090
977.332896	-0.005226
977.371043	-0.002715
977.409190	-0.003936
977.447338	-0.004208
977.485485	-0.004479
977.523632	-0.004208
977.561779	-0.001289
977.599927	-0.004072
977.638074	-0.003733
977.676221	-0.003258
977.714369	-0.003936
977.752516	-0.005022
977.790663	-0.004547
977.828810	-0.003258
977.866958	-0.001086
977.905105	-0.000068
977.943252	-0.001697
977.981399	-0.000475
978.019547	-0.000475
978.057694	-0.002307
978.095841	-0.003801
978.133988	-0.004344
978.172136	-0.003122
978.210283	-0.002240
978.248430	-0.003529
978.286578	-0.003733
978.324725	-0.005294
978.362872	-0.004886
978.401019	-0.002240
978.439167	-0.002240
978.477314	-0.003122
978.515461	-0.002715
978.553608	-0.003190
978.591756	-0.004411
978.629903	-0.003529
978.668050	-0.004004
978.706197	-0.002850
978.744345	-0.002715
978.782492	-0.002715
978.820639	-0.004140
978.858786	-0.004954
978.896934	-0.000475
978.935081	-0.002307
978.973228	-0.004547
979.011376	-0.004615
979.049523	-0.006583
979.087670	-0.005429
979.125817	-0.004140
979.163965	-0.005090
979.202112	-0.004751
979.240259	-0.004547
979.278406	-0.004344
979.316554	-0.003733
979.354701	-0.002511
979.392848	-0.003054
979.430995	-0.004344
979.469143	-0.002443
979.507290	-0.004140
979.545437	-0.002986
979.583584	-0.001629
979.621732	-0.002240
979.659879	-0.001765
979.698026	-0.003190
979.736174	-0.002375
979.774321	-0.002240
979.812468	-0.000882
979.850615	-0.000543
979.888763	-0.002240
979.926910	-0.003665
979.965057	-0.002240
980.003204	-0.005837
980.041352	-0.005701
980.079499	-0.002240
980.117646	-0.005497
980.155793	-0.003529
980.193941	-0.001357
980.232088	-0.003665
980.270235	-0.001357
980.308382	-0.002240
980.346530	-0.004886
980.384677	-0.004004
980.422824	-0.004411
980.460972	0.000000
980.499119	-0.001289
980.537266	-0.005429
980.575413	-0.004547
980.613561	-0.004072
980.651708	-0.001357
980.689855	-0.001832
980.728002	-0.005837
980.766150	-0.002918
980.804297	-0.001086
980.842444	-0.005429
980.880591	-0.002511
980.918739	-0.005158
980.956886	-0.003801
980.995033	-0.000814
981.033180	-0.002240
981.071328	-0.003122
981.109475	-0.006922
981.147622	-0.006583
981.185770	-0.003529
981.223917	-0.002715
981.262064	-0.002443
981.300211	-0.002850
981.338359	-0.006583
981.376506	-0.006583
981.414653	-0.004547
981.452800	-0.004276
981.490948	-0.004954
981.529095	-0.002240
981.567242	-0.002240
981.605389	-0.003258
981.643537	-0.003258
981.681684	-0.004479
981.719831	-0.002579
981.757979	-0.005226
981.796126	-0.006855
981.834273	-0.004954
981.872420	-0.000747
981.910568	-0.002375
981.948715	-0.004004
981.986862	-0.004208
982.025009	-0.002986
982.063157	-0.001765
982.101304	-0.001629
982.139451	-0.002240
982.177598	-0.002647
982.215746	-0.003393
982.253893	-0.005362
982.292040	-0.003665
982.330187	-0.003258
982.368335	-0.001765
982.406482	-0.002240
982.444629	-0.004004
982.482777	-0.006583
982.520924	-0.003393
982.559071	-0.000814
982.597218	-0.003190
982.635366	-0.002986
982.673513	-0.001086
982.711660	-0.002511
982.749807	-0.002715
982.787955	-0.000814
982.826102	-0.005294
982.864249	-0.003258
982.902396	-0.004004
982.940544	-0.007465
982.978691	-0.003801
983.016838	-0.004208
983.054985	-0.005429
983.093133	-0.003258
983.131280	-0.004072
983.169427	-0.004819
983.207575	-0.003936
983.245722	-0.004886
983.283869	-0.004344
983.322016	-0.002579
983.360164	-0.002579
983.398311	-0.005429
983.436458	-0.004344
983.474605	-0.005972
983.512753	-0.005837
983.550900	-0.001697
983.589047	-0.004751
983.627194	-0.005904
983.665342	-0.003393
983.703489	-0.004140
983.741636	-0.003393
983.779783	-0.003054
983.817931	-0.005022
983.856078	-0.003733
983.894225	-0.003665
983.932373	-0.004208
983.970520	-0.002240
984.008667	-0.004208
984.046814	-0.005226
984.084962	-0.006040
984.123109	-0.005769
984.161256	-0.002240
984.199403	-0.006990
984.237551	-0.006719
984.275698	-0.001086
984.313845	-0.004547
984.351992	-0.002715
984.390140	-0.002240
984.428287	-0.003190
984.466434	-0.000204
984.504581	-0.004479
984.542729	-0.004683
984.580876	-0.002647
984.619023	-0.003801
984.657171	-0.001018
984.695318	-0.004411
984.733465	-0.004819
984.771612	-0.003054
984.809760	-0.005429
984.847907	-0.003393
984.886054	-0.003529
984.924201	-0.004344
984.962349	-0.004208
985.000496	-0.005090
985.038643	-0.000814
985.076790	-0.002240
985.114938	-0.003801
985.153085	-0.004344
985.191232	-0.006719
985.229379	-0.004886
985.267527	-0.005769
985.305674	-0.006651
985.343821	-0.005294
985.381969	-0.005701
985.420116	-0.005429
985.458263	-0.003461
985.496410	-0.004819
985.534558	-0.005565
985.572705	-0.004072
985.610852	-0.001629
985.648999	-0.004276
985.687147	-0.003529
985.725294	0.000000
985.763441	-0.003393
985.801588	-0.005362
985.839736	-0.004140
985.877883	-0.004004
985.916030	-0.004819
985.954178	-0.002240
985.992325	-0.003258
986.030472	-0.005701
986.068619	-0.006583
986.106767	-0.003190
986.144914	-0.003190
986.183061	-0.006583
986.221208	-0.004344
986.259356	-0.003258
986.297503	-0.005972
986.335650	-0.005158
986.373797	-0.001425
986.411945	-0.003122
986.450092	-0.004954
986.488239	-0.006651
986.526386	-0.005090
986.564534	-0.005362
986.602681	-0.003122
986.640828	-0.000950
986.678976	-0.003122
986.717123	-0.004344
986.755270	-0.003597
986.793417	-0.001018
986.831565	-0.002511
986.869712	-0.004208
986.907859	-0.003258
986.946006	-0.002240
986.984154	-0.005362
987.022301	-0.004344
987.060448	-0.001697
987.098595	-0.000882
987.136743	-0.003597
987.174890	-0.004751
987.213037	-0.005226
987.251184	-0.005565
987.289332	-0.003733
987.327479	-0.006583
987.365626	-0.006583
987.403774	-0.005294
987.441921	-0.005701
987.480068	-0.004344
987.518215	-0.004276
987.556363	-0.007194
987.594510	-0.002240
987.632657	-0.002850
987.670804	-0.004819
987.708952	-0.002240
987.747099	-0.005362
987.785246	-0.008144
987.823393	-0.006855
987.861541	-0.002647
987.899688	-0.002850
987.937835	-0.004954
987.975982	-0.006787
988.014130	-0.002986
988.052277	-0.002647
988.090424	-0.005837
988.128572	-0.005633
988.166719	-0.003801
988.204866	-0.003258
988.243013	-0.004886
988.281161	-0.005158
988.319308	-0.001018
988.357455	0.001086
988.395602	-0.004072
988.433750	-0.005701
988.471897	-0.007330
988.510044	-0.006583
988.548191	-0.005362
988.586339	-0.004751
988.624486	-0.002918
988.662633	-0.004547
988.700780	-0.004886
988.738928	-0.002986
988.777075	-0.005769
988.815222	-0.005701
988.853370	-0.002918
988.891517	-0.002647
988.929664	-0.001289
988.967811	-0.002579
989.005959	-0.004479
989.044106	-0.004004
989.082253	-0.002375
989.120400	-0.004819
989.158548	-0.005497
989.196695	-0.005633
989.234842	-0.005362
989.272989	-0.002240
989.311137	-0.004344
989.349284	-0.005294
989.387431	-0.001289
989.425579	-0.005633
989.463726	-0.008144
989.501873	-0.002307
989.540020	-0.001493
989.578168	-0.002443
989.616315	-0.003258
989.654462	-0.005769
989.692609	-0.004208
989.730757	-0.005090
989.768904	-0.004615
989.807051	-0.001086
989.845198	-0.005158
989.883346	-0.004819
989.921493	-0.002240
989.959640	-0.006583
989.997787	-0.005904
990.035935	-0.004547
990.074082	-0.006583
990.112229	-0.007465
990.150377	-0.008891
990.188524	-0.003258
990.226671	-0.001697
990.264818	-0.005090
990.302966	-0.003801
990.341113	-0.004615
990.379260	-0.005090
990.417407	-0.005226
990.455555	-0.005429
990.493702	-0.005158
990.531849	-0.002443
990.569996	-0.002240
990.608144	-0.004615
990.646291	-0.003461
990.684438	-0.003258
990.722585	-0.007126
990.760733	-0.004004
990.798880	-0.002240
990.837027	-0.004819
990.875175	-0.004276
990.913322	-0.003801
990.951469	-0.004208
990.989616	-0.003190
991.027764	0.000204
991.065911	-0.002240
991.104058	-0.003936
991.142205	-0.004954
991.180353	-0.003393
991.218500	-0.003122
991.256647	-0.005158
991.294794	-0.002443
991.332942	-0.003325
991.371089	-0.004954
991.409236	-0.004615
991.447383	-0.003258
991.485531	-0.004072
991.523678	-0.005837
991.561825	-0.006583
991.599973	-0.002715
991.638120	-0.004411
991.676267	-0.005565
991.714414	-0.005090
991.752562	-0.004886
991.790709	-0.003393
991.828856	-0.003190
991.867003	-0.002443
991.905151	-0.006583
991.943298	-0.006990
991.981445	-0.005565
992.019592	-0.004344
992.057740	-0.004004
992.095887	-0.002715
992.134034	-0.003529
992.172181	-0.002850
992.210329	-0.002443
992.248476	-0.004547
992.286623	-0.003122
992.324771	-0.002715
992.362918	-0.005769
992.401065	-0.006583
992.439212	-0.005158
992.477360	-0.006651
992.515507	-0.002240
992.553654	-0.001018
992.591801	-0.004004
992.629949	-0.004819
992.668096	-0.000950
992.706243	-0.001086
992.744390	-0.004411
992.782538	-0.005022
992.820685	-0.004819
992.858832	-0.005362
992.896979	-0.006583
992.935127	-0.003801
992.973274	-0.007330
993.011421	-0.007058
993.049569	-0.001493
993.087716	-0.002715
993.125863	-0.006583
993.164010	-0.003529
993.202158	-0.002579
993.240305	-0.005226
993.278452	-0.006583
993.316599	-0.004276
993.354747	-0.003054
993.392894	-0.003122
993.431041	-0.004344
993.469188	-0.007940
993.507336	-0.006583
993.545483	-0.006583
993.583630	-0.004886
993.621778	-0.005429
993.659925	-0.005633
993.698072	-0.003597
993.736219	-0.005904
993.774367	-0.004208
993.812514	-0.002850
993.850661	-0.004615
993.888808	-0.002511
993.926956	-0.000068
993.965103	-0.004208
994.003250	-0.005904
994.041397	-0.005837
994.079545	-0.006651
994.117692	-0.005972
994.155839	-0.003936
994.193986	-0.004344
994.232134	-0.003733
994.270281	-0.000475
994.308428	-0.001629
994.346576	-0.003801
994.384723	-0.004547
994.422870	-0.004004
994.461017	-0.006583
994.499165	-0.003529
994.537312	-0.000814
994.575459	-0.003190
994.613606	-0.003393
994.651754	-0.004276
994.689901	-0.006583
994.728048	-0.002579
994.766195	-0.001086
994.804343	-0.006583
994.842490	-0.005429
994.880637	-0.004479
994.918784	-0.005633
994.956932	-0.002986
994.995079	-0.001765
995.033226	-0.003597
995.071374	-0.002783
995.109521	-0.003801
995.147668	-0.006583
995.185815	-0.003258
995.223963	-0.000543
995.262110	-0.004208
995.300257	-0.004954
995.338404	-0.002240
995.376552	-0.004276
995.414699	-0.004954
995.452846	-0.005429
995.490993	-0.007737
995.529141	-0.006583
995.567288	-0.004751
995.605435	-0.006583
995.643582	-0.006719
995.681730	-0.004140
995.719877	-0.004276
995.758024	-0.004344
995.796172	-0.004208
995.834319	-0.003258
995.872466	-0.002918
995.910613	-0.003461
995.948761	-0.003529
995.986908	-0.004276
996.025055	-0.005565
996.063202	-0.004819
996.101350	-0.002918
996.139497	-0.003529
996.177644	-0.002850
996.215791	-0.001086
996.253939	-0.003529
996.292086	-0.007058
996.330233	-0.003122
996.368380	-0.001086
996.406528	-0.003122
996.444675	-0.002850
996.482822	-0.002240
996.520970	-0.003190
996.559117	-0.006108
996.597264	-0.002918
996.635411	-0.003190
996.673559	-0.003801
996.711706	-0.002715
996.749853	-0.007058
996.788000	-0.007940
996.826148	-0.006583
996.864295	-0.004547
996.902442	-0.002715
996.940589	-0.004615
996.978737	-0.004615
997.016884	-0.005429
997.055031	-0.006583
997.093179	-0.002240
997.131326	-0.004751
997.169473	-0.004208
997.207620	-0.004276
997.245768	-0.004886
997.283915	-0.004004
997.322062	-0.004276
997.360209	-0.003936
997.398357	-0.002579
997.436504	0.000068
997.474651	-0.002715
997.512798	-0.004886
997.550946	-0.004819
997.589093	-0.006583
997.627240	-0.006583
997.665387	-0.002715
997.703535	-0.004208
997.741682	-0.005226
997.779829	-0.004344
997.817977	-0.004479
997.856124	-0.004819
997.894271	-0.005837
997.932418	-0.003393
997.970566	-0.002579
998.008713	-0.002647
998.046860	-0.003597
998.085007	-0.005362
998.123155	-0.004208
998.161302	0.000543
998.199449	-0.002647
998.237596	-0.005701
998.275744	-0.004344
998.313891	-0.005158
998.352038	-0.006719
998.390185	-0.003122
998.428333	-0.002850
998.466480	-0.008551
998.504627	-0.006990
998.542775	-0.002986
998.580922	-0.002240
998.619069	-0.002783
998.657216	-0.000136
998.695364	-0.004886
998.733511	-0.005362
998.771658	-0.001629
998.809805	-0.003258
998.847953	-0.003393
998.886100	-0.005904
998.924247	-0.005701
998.962394	-0.005701
999.000542	-0.007533
999.038689	-0.003936
999.076836	-0.004072
999.114983	-0.006583
999.153131	-0.002579
999.191278	-0.005362
999.229425	-0.004140
999.267573	-0.003801
999.305720	-0.005158
999.343867	-0.002307
999.382014	-0.004954
999.420162	-0.004344
999.458309	-0.003258
999.496456	-0.004683
999.534603	-0.002240
999.572751	-0.000271
999.610898	-0.001086
999.649045	-0.000543
999.687192	-0.003190
999.725340	-0.003529
999.763487	-0.003393
999.801634	-0.002240
999.839781	-0.000814
999.877929	-0.006583
999.916076	-0.005769
999.954223	-0.004479
999.992371	-0.006583
1000.030518	-0.003190
1000.068665	-0.004208
1000.106812	-0.005158
1000.144960	-0.002443
1000.183107	-0.003529
1000.221254	-0.002647
1000.259401	-0.004886
1000.297549	-0.005429
1000.335696	-0.002579
1000.373843	-0.004886
1000.411990	-0.003258
1000.450138	-0.003597
1000.488285	-0.002511
1000.526432	0.001154
1000.564580	-0.002240
1000.602727	-0.006583
1000.640874	-0.004886
1000.679021	-0.003733
1000.717169	-0.005022
1000.755316	-0.004819
1000.793463	-0.005429
1000.831610	-0.004683
1000.869758	-0.004547
1000.907905	-0.005429
1000.946052	-0.003868
1000.984199	-0.004072
1001.022347	-0.004683
1001.060494	-0.003665
1001.098641	-0.005429
1001.136788	-0.004208
1001.174936	-0.001289
1001.213083	-0.003190
1001.251230	-0.003258
1001.289378	-0.003122
1001.327525	-0.002715
1001.365672	-0.006583
1001.403819	-0.005429
1001.441967	-0.002240
1001.480114	-0.004276
1001.518261	-0.006583
1001.556408	-0.005429
1001.594556	-0.004615
1001.632703	-0.004072
1001.670850	-0.004344
1001.708997	-0.005429
1001.747145	-0.002443
1001.785292	-0.001018
1001.823439	-0.004004
1001.861586	-0.006719
1001.899734	-0.003868
1001.937881	-0.004344
1001.976028	-0.004140
1002.014176	-0.002986
1002.052323	-0.003393
1002.090470	-0.002647
1002.128617	-0.005429
1002.166765	-0.004004
1002.204912	-0.003258
1002.243059	-0.003190
1002.281206	-0.002443
1002.319354	-0.003801
1002.357501	-0.004615
1002.395648	-0.006583
1002.433795	-0.005226
1002.471943	-0.000271
1002.510090	-0.003733
1002.548237	-0.005972
1002.586384	-0.003122
1002.624532	-0.005226
1002.662679	-0.004886
1002.700826	-0.004344
1002.738974	-0.004208
1002.777121	-0.003733
1002.815268	-0.000814
1002.853415	-0.001493
1002.891563	-0.002240
1002.929710	-0.001629
1002.967857	-0.004276
1003.006004	-0.005226
1003.044152	-0.003529
1003.082299	-0.004072
1003.120446	-0.005429
1003.158593	-0.004615
1003.196741	-0.004886
1003.234888	-0.002240
1003.273035	-0.004479
1003.311182	-0.003122
1003.349330	-0.002850
1003.387477	-0.005362
1003.425624	-0.003393
1003.463772	-0.001357
1003.501919	-0.004954
1003.540066	-0.005904
1003.578213	-0.004208
1003.616361	-0.005090
1003.654508	-0.004004
1003.692655	-0.005429
1003.730802	-0.003190
1003.768950	-0.004954
1003.807097	-0.004954
1003.845244	-0.000475
1003.883391	-0.000611
1003.921539	-0.003733
1003.959686	-0.002918
1003.997833	-0.003801
1004.035980	-0.004954
1004.074128	-0.001018
1004.112275	-0.001629
1004.150422	-0.005633
1004.188570	-0.004547
1004.226717	-0.001018
1004.264864	-0.005294
1004.303011	-0.003258
1004.341159	-0.002240
1004.379306	-0.004344
1004.417453	-0.003597
1004.455600	-0.005362
1004.493748	-0.005429
1004.531895	-0.003190
1004.570042	-0.004072
1004.608189	-0.002240
1004.646337	-0.003393
1004.684484	-0.006583
1004.722631	-0.003258
1004.760779	-0.003258
1004.798926	-0.000882
1004.837073	-0.002647
1004.875220	-0.005701
1004.913368	-0.006583
1004.951515	-0.006583
1004.989662	-0.004208
1005.027809	-0.003801
1005.065957	-0.005022
1005.104104	-0.004344
1005.142251	-0.004344
1005.180398	-0.005701
1005.218546	-0.003868
1005.256693	-0.004072
1005.294840	-0.004004
1005.332987	-0.006583
1005.371135	-0.005362
1005.409282	-0.003801
1005.447429	-0.005701
1005.485577	-0.005090
1005.523724	-0.004140
1005.561871	-0.003597
1005.600018	-0.002783
1005.638166	-0.004886
1005.676313	-0.004140
1005.714460	-0.002375
1005.752607	-0.003801
1005.790755	-0.002918
1005.828902	-0.004276
1005.867049	-0.002579
1005.905196	-0.002240
1005.943344	-0.004344
1005.981491	-0.002443
1006.019638	-0.001357
1006.057785	-0.002240
1006.095933	-0.003936
1006.134080	-0.006787
1006.172227	-0.005158
1006.210375	-0.002240
1006.248522	-0.002715
1006.286669	-0.002579
1006.324816	-0.003393
1006.362964	-0.004954
1006.401111	-0.002647
1006.439258	-0.005090
1006.477405	-0.005226
1006.515553	-0.000475
1006.553700	-0.000814
1006.591847	-0.003258
1006.629994	-0.006787
1006.668142	-0.006583
1006.706289	-0.004886
1006.744436	-0.003868
1006.782583	-0.002240
1006.820731	-0.003733
1006.858878	-0.004276
1006.897025	-0.003801
1006.935173	-0.005972
1006.973320	-0.002986
1007.011467	-0.004140
1007.049614	-0.005158
1007.087762	-0.002850
1007.125909	-0.005701
1007.164056	-0.003258
1007.202203	-0.003258
1007.240351	-0.007126
1007.278498	-0.005158
1007.316645	-0.003597
1007.354792	-0.005158
1007.392940	-0.004276
1007.431087	-0.004886
1007.469234	-0.004819
1007.507381	-0.004276
1007.545529	-0.005429
1007.583676	-0.003258
1007.621823	-0.001086
1007.659971	-0.000814
1007.698118	-0.000882
1007.736265	-0.001086
1007.774412	-0.004344
1007.812560	-0.003868
1007.850707	-0.005158
1007.888854	-0.005429
1007.927001	-0.003461
1007.965149	-0.004819
1008.003296	-0.005972
1008.041443	-0.005701
1008.079590	-0.004140
1008.117738	-0.002240
1008.155885	-0.004072
1008.194032	-0.005022
1008.232180	-0.002240
1008.270327	-0.003665
1008.308474	-0.002443
1008.346621	-0.006787
1008.384769	-0.006583
1008.422916	-0.003733
1008.461063	-0.005701
1008.499210	-0.002579
1008.537358	-0.000950
1008.575505	-0.002443
1008.613652	-0.003529
1008.651799	-0.002579
1008.689947	-0.005362
1008.728094	-0.005429
1008.766241	-0.005158
1008.804388	-0.006583
1008.842536	-0.004819
1008.880683	-0.003529
1008.918830	-0.004479
1008.956978	-0.003936
1008.995125	-0.008551
1009.033272	-0.008551
1009.071419	-0.006040
1009.109567	-0.008280
1009.147714	-0.008416
1009.185861	-0.008551
1009.224008	-0.005904
1009.262156	-0.006583
1009.300303	-0.006583
1009.338450	-0.005294
1009.376597	-0.003190
1009.414745	-0.003936
1009.452892	-0.004954
1009.491039	-0.003733
1009.529186	-0.004344
1009.567334	-0.003665
1009.605481	-0.002240
1009.643628	-0.002647
1009.681776	-0.001629
1009.719923	-0.000339
1009.758070	-0.002986
1009.796217	-0.004344
1009.834365	-0.004819
1009.872512	-0.002715
1009.910659	-0.004276
1009.948806	-0.003258
1009.986954	-0.002511
1010.025101	-0.005022
1010.063248	-0.004615
1010.101395	-0.006719
1010.139543	-0.005904
1010.177690	-0.005429
1010.215837	-0.006583
1010.253984	-0.004004
1010.292132	-0.002986
1010.330279	-0.004072
1010.368426	-0.002240
1010.406574	-0.005429
1010.444721	-0.005701
1010.482868	-0.005429
1010.521015	-0.007805
1010.559163	-0.005294
1010.597310	-0.007058
1010.635457	-0.004615
1010.673604	-0.001629
1010.711752	-0.004479
1010.749899	-0.005158
1010.788046	-0.004615
1010.826193	-0.004547
1010.864341	-0.002783
1010.902488	-0.003122
1010.940635	-0.004140
1010.978782	-0.003258
1011.016930	-0.002240
1011.055077	-0.002240
1011.093224	-0.002240
1011.131372	-0.001629
1011.169519	-0.006583
1011.207666	-0.005429
1011.245813	-0.003733
1011.283961	-0.004072
1011.322108	-0.002375
1011.360255	-0.003936
1011.398402	-0.002850
1011.436550	-0.002918
1011.474697	-0.004683
1011.512844	-0.003801
1011.550991	-0.002579
1011.589139	-0.002240
1011.627286	-0.004615
1011.665433	-0.005429
1011.703581	-0.005022
1011.741728	-0.006583
1011.779875	-0.003393
1011.818022	-0.005837
1011.856170	-0.005701
1011.894317	-0.000950
1011.932464	-0.003665
1011.970611	-0.002783
1012.008759	-0.004615
1012.046906	-0.003733
1012.085053	-0.004344
1012.123200	-0.006583
1012.161348	-0.003801
1012.199495	-0.006583
1012.237642	-0.006583
1012.275789	-0.005294
1012.313937	-0.005769
1012.352084	-0.002647
1012.390231	-0.002783
1012.428379	-0.004208
1012.466526	-0.004140
1012.504673	-0.004004
1012.542820	-0.000814
1012.580968	-0.004072
1012.619115	-0.003190
1012.657262	-0.002240
1012.695409	-0.006787
1012.733557	-0.004751
1012.771704	-0.002579
1012.809851	-0.004072
1012.847998	-0.003122
1012.886146	-0.001765
1012.924293	-0.005158
1012.962440	-0.006583
1013.000587	-0.005362
1013.038735	-0.002240
1013.076882	-0.004072
1013.115029	-0.005837
1013.153177	-0.005904
1013.191324	-0.006583
1013.229471	-0.004344
1013.267618	-0.002647
1013.305766	-0.003258
1013.343913	-0.002240
1013.382060	-0.002307
1013.420207	-0.006583
1013.458355	-0.002375
1013.496502	-0.004276
1013.534649	-0.003258
1013.572796	-0.001086
1013.610944	-0.005362
1013.649091	-0.006787
1013.687238	-0.004751
1013.725385	-0.001765
1013.763533	-0.001629
1013.801680	-0.004072
1013.839827	-0.005972
1013.877975	-0.005701
1013.916122	-0.005362
1013.954269	-0.002579
1013.992416	-0.004208
1014.030564	-0.002240
1014.068711	-0.003529
1014.106858	-0.006583
1014.145005	-0.003801
1014.183153	-0.004140
1014.221300	-0.003665
1014.259447	-0.004004
1014.297594	-0.004819
1014.335742	-0.002240
1014.373889	-0.005429
1014.412036	-0.008891
1014.450183	-0.005633
1014.488331	-0.009026
1014.526478	-0.006583
1014.564625	-0.004344
1014.602773	-0.004954
1014.640920	-0.002511
1014.679067	-0.004208
1014.717214	-0.005362
1014.755362	-0.004954
1014.793509	-0.004683
1014.831656	-0.004411
1014.869803	-0.004615
1014.907951	-0.005362
1014.946098	-0.004208
1014.984245	-0.004344
1015.022392	-0.001697
1015.060540	-0.002443
1015.098687	-0.002375
1015.136834	-0.005362
1015.174981	-0.008619
1015.213129	-0.004344
1015.251276	-0.004819
1015.289423	-0.003122
1015.327571	-0.004276
1015.365718	-0.008008
1015.403865	-0.003801
1015.442012	-0.004344
1015.480160	-0.006583
1015.518307	-0.004547
1015.556454	-0.008823
1015.594601	-0.005022
1015.632749	-0.005429
1015.670896	-0.008144
1015.709043	-0.003597
1015.747190	-0.006719
1015.785338	-0.007465
1015.823485	-0.006583
1015.861632	-0.006583
1015.899780	-0.005294
1015.937927	-0.005090
1015.976074	-0.003936
1016.014221	-0.004547
1016.052369	-0.006583
1016.090516	-0.004819
1016.128663	-0.005090
1016.166810	-0.005362
1016.204958	-0.003665
1016.243105	-0.003122
1016.281252	-0.003529
1016.319399	-0.003258
1016.357547	-0.004140
1016.395694	-0.006583
1016.433841	-0.004819
1016.471988	-0.002647
1016.510136	-0.002307
1016.548283	-0.000543
1016.586430	0.000000
1016.624578	-0.002375
1016.662725	-0.002375
1016.700872	-0.002715
1016.739019	-0.003529
1016.777167	-0.001493
1016.815314	-0.002240
1016.853461	-0.002375
1016.891608	-0.001086
1016.929756	-0.000407
1016.967903	-0.000475
1017.006050	0.000475
1017.044197	0.002104
1017.082345	-0.000271
1017.120492	-0.002647
1017.158639	-0.002511
1017.196786	-0.001222
1017.234934	-0.003597
1017.273081	-0.003597
1017.311228	-0.002240
1017.349376	-0.003733
1017.387523	-0.001086
1017.425670	-0.001357
1017.463817	-0.003801
1017.501965	-0.002715
1017.540112	-0.000950
1017.578259	-0.004072
1017.616406	-0.006583
1017.654554	-0.003393
1017.692701	-0.003597
1017.730848	-0.003665
1017.768995	-0.002715
1017.807143	-0.005022
1017.845290	-0.003597
1017.883437	-0.001629
1017.921584	-0.004276
1017.959732	-0.005429
1017.997879	-0.007601
1018.036026	-0.006787
1018.074174	-0.006651
1018.112321	-0.008416
1018.150468	-0.006583
1018.188615	-0.002443
1018.226763	-0.004954
1018.264910	-0.007805
1018.303057	-0.005701
1018.341204	-0.003936
1018.379352	-0.004208
1018.417499	-0.003801
1018.455646	-0.002579
1018.493793	-0.004615
1018.531941	-0.002240
1018.570088	-0.002240
1018.608235	-0.004751
1018.646382	-0.006719
1018.684530	-0.005158
1018.722677	-0.003258
1018.760824	-0.004276
1018.798972	-0.006787
1018.837119	-0.005904
1018.875266	-0.006583
1018.913413	-0.005904
1018.951561	-0.001086
1018.989708	-0.003393
1019.027855	-0.003597
1019.066002	-0.004344
1019.104150	-0.005429
1019.142297	-0.006583
1019.180444	-0.004072
1019.218591	-0.002443
1019.256739	-0.002986
1019.294886	-0.003122
1019.333033	-0.005294
1019.371181	-0.004208
1019.409328	-0.005769
1019.447475	-0.005633
1019.485622	-0.004751
1019.523770	-0.005362
1019.561917	-0.004004
1019.600064	-0.001086
1019.638211	-0.004208
1019.676359	-0.004208
1019.714506	-0.005022
1019.752653	-0.004954
1019.790800	-0.004886
1019.828948	-0.008144
1019.867095	-0.005429
1019.905242	-0.004004
1019.943389	-0.005158
1019.981537	-0.004072
1020.019684	-0.002240
1020.057831	-0.005158
1020.095979	-0.003801
1020.134126	-0.004072
1020.172273	-0.003801
1020.210420	-0.003461
1020.248568	-0.006583
1020.286715	-0.005633
1020.324862	-0.006855
1020.363009	-0.007737
1020.401157	-0.004344
1020.439304	-0.001289
1020.477451	-0.001086
1020.515598	-0.001697
1020.553746	-0.003597
1020.591893	-0.002986
1020.630040	-0.006583
1020.668187	-0.006583
1020.706335	-0.005429
1020.744482	-0.005022
1020.782629	-0.005633
1020.820777	-0.007262
1020.858924	-0.004954
1020.897071	-0.008416
1020.935218	-0.007330
1020.973366	-0.003258
1021.011513	-0.004344
1021.049660	-0.001357
1021.087807	-0.000136
1021.125955	-0.004004
1021.164102	-0.002240
1021.202249	-0.005633
1021.240396	-0.005022
1021.278544	-0.001425
1021.316691	-0.006583
1021.354838	-0.005565
1021.392985	-0.002240
1021.431133	-0.004140
1021.469280	-0.004276
1021.507427	-0.002240
1021.545575	-0.003801
1021.583722	-0.004751
1021.621869	-0.006583
1021.660016	-0.005565
1021.698164	-0.001561
1021.736311	-0.002918
